cod_transacao;num_conta;data_transacao;horario_transacao;nome_transacao;valor_transacao
16659;749;17/11/2019;08:47:50;Saque;-85.00
33245;749;11/01/2020;12:24:41;Saque;-35.00
33667;749;13/01/2020;01:58:06;Saque;-55.00
10558;238;25/08/2020;05:54:07;Saque;-65.00
40289;238;29/12/2022;23:59:44;Saque;-85.00
69877;238;29/12/2022;23:59:59;Saque;-355.00
10663;494;19/03/2020;06:45:33;Saque;-180.00
16749;494;24/06/2020;01:32:23;Saque;-85.00
19028;494;13/07/2020;11:26:56;Saque;-95.00
34653;494;04/11/2020;08:12:35;Saque;-405.00
46798;494;14/11/2020;19:48:01;Saque;-180.00
56407;494;06/10/2022;14:12:34;Saque;-90.00
58484;494;17/11/2022;21:14:07;Saque;-225.00
62985;494;23/11/2022;11:49:22;Saque;-110.00
63846;494;28/12/2022;16:04:56;Saque;-70.00
5367;750;13/04/2015;16:45:42;Saque;-300.00
34979;750;30/01/2020;15:03:06;Saque;-545.00
36677;239;27/07/2020;19:05:35;Saque;-970.00
37669;239;18/01/2021;15:05:05;Saque;-150.00
58241;239;23/08/2022;18:50:33;Saque;-335.00
26272;495;12/10/2022;14:44:29;Saque;-420.00
28672;495;18/11/2022;11:47:15;Saque;-65.00
29050;495;11/12/2022;10:18:37;Saque;-265.00
40550;495;29/12/2022;23:59:46;Saque;-165.00
55002;495;30/12/2022;00:00:00;Saque;-110.00
36100;751;26/11/2012;04:23:03;Saque;-35.00
50949;751;23/03/2021;15:56:48;Saque;-175.00
21939;240;09/12/2022;07:29:38;Saque;-505.00
47937;240;29/12/2022;23:59:59;Saque;-70.00
1188;752;20/11/2017;21:19:43;Saque;-200.00
25728;752;24/07/2019;09:24:23;Saque;-160.00
65057;752;29/12/2022;00:00:00;Saque;-335.00
20181;241;16/04/2021;23:11:57;Saque;-1725.00
41077;497;28/12/2022;17:36:56;Saque;-40.00
55327;497;29/12/2022;00:00:00;Saque;-680.00
21540;753;28/11/2017;07:29:15;Saque;-455.00
28923;753;05/02/2018;01:29:46;Saque;-105.00
34610;753;21/02/2018;21:21:56;Saque;-55.00
51328;753;17/04/2018;00:38:04;Saque;-110.00
61829;753;25/08/2022;11:26:58;Saque;-135.00
62787;753;27/08/2022;03:19:53;Saque;-425.00
4923;242;14/05/2011;18:51:29;Saque;-350.00
24952;242;08/01/2012;12:59:38;Saque;-110.00
27490;242;11/01/2012;05:06:18;Saque;-60.00
30951;242;12/01/2012;10:33:19;Saque;-665.00
39877;498;18/12/2020;04:03:41;Saque;-160.00
66066;498;14/03/2022;20:06:29;Saque;-430.00
28286;754;29/12/2022;23:59:59;Saque;-380.00
69710;754;29/12/2022;23:59:59;Saque;-90.00
23789;243;13/11/2020;18:05:17;Saque;-340.00
19019;755;30/03/2020;04:52:47;Saque;-620.00
22408;755;15/05/2021;06:07:33;Saque;-180.00
45001;755;13/12/2022;09:16:03;Saque;-160.00
45954;755;28/12/2022;06:11:22;Saque;-295.00
1924;244;16/05/2012;08:58:56;Saque;-70.00
29098;244;02/12/2015;00:34:41;Saque;-330.00
67944;244;22/06/2019;15:10:50;Saque;-10.00
13386;500;26/01/2017;10:47:14;Saque;-95.00
32326;500;23/08/2017;15:58:42;Saque;-40.00
46203;500;19/11/2017;02:38:45;Saque;-215.00
56710;500;28/02/2018;17:53:13;Saque;-740.00
67916;500;11/03/2018;11:41:40;Saque;-255.00
70655;500;14/03/2018;01:52:20;Saque;-110.00
71074;500;16/03/2018;09:20:36;Saque;-295.00
52255;756;30/12/2022;00:00:00;Saque;-90.00
2496;245;27/06/2018;23:08:29;Saque;-80.00
3578;245;10/07/2018;20:34:06;Saque;-715.00
17063;501;30/10/2021;03:50:37;Saque;-575.00
19644;501;26/11/2021;08:56:18;Saque;-95.00
26519;501;20/09/2022;10:56:42;Saque;-25.00
29973;501;27/12/2022;07:07:15;Saque;-1475.00
54915;501;30/12/2022;00:00:00;Saque;-655.00
16446;757;18/04/2021;10:21:59;Saque;-705.00
22237;757;28/09/2021;08:08:43;Saque;-90.00
42839;757;29/12/2022;23:59:24;Saque;-190.00
54424;757;30/12/2022;00:00:01;Saque;-150.00
60422;757;30/12/2022;00:00:00;Saque;-95.00
29120;246;20/06/2020;19:38:21;Saque;-90.00
36727;246;04/08/2020;12:40:33;Saque;-125.00
66664;246;29/12/2022;23:59:31;Saque;-65.00
66958;246;29/12/2022;23:59:33;Saque;-40.00
19085;502;15/09/2022;13:25:59;Saque;-380.00
60453;502;30/12/2022;00:00:00;Saque;-140.00
8639;758;06/05/2015;08:18:26;Saque;-905.00
24999;758;22/11/2015;08:27:01;Saque;-175.00
33547;758;17/02/2016;07:22:31;Saque;-260.00
52838;758;21/02/2018;02:36:39;Saque;-410.00
3839;247;17/08/2019;19:34:46;Saque;-250.00
17269;247;22/08/2021;11:26:41;Saque;-90.00
63198;247;29/12/2022;23:59:59;Saque;-190.00
51828;503;29/12/2022;23:59:59;Saque;-135.00
13896;504;23/11/2016;21:04:55;Saque;-255.00
18842;504;11/03/2017;14:33:29;Saque;-140.00
22412;504;05/04/2017;16:52:31;Saque;-85.00
31417;504;28/09/2017;01:23:00;Saque;-85.00
44248;504;18/02/2019;07:56:53;Saque;-195.00
54630;504;01/12/2022;18:39:51;Saque;-190.00
71406;504;29/12/2022;22:39:57;Saque;-140.00
51017;760;09/12/2014;14:35:31;Saque;-485.00
65747;760;03/06/2015;01:00:24;Saque;-35.00
25318;249;11/07/2019;20:06:40;Saque;-250.00
38232;249;09/09/2019;11:04:37;Saque;-140.00
67086;249;11/12/2022;11:15:58;Saque;-230.00
22551;505;24/08/2015;03:10:34;Saque;-135.00
29925;505;14/05/2016;16:53:11;Saque;-245.00
32458;505;01/09/2020;12:06:12;Saque;-1115.00
34937;505;06/09/2020;18:57:22;Saque;-255.00
41641;505;11/10/2020;17:13:14;Saque;-590.00
20686;761;14/10/2016;06:12:21;Saque;-45.00
37720;761;27/11/2022;18:01:52;Saque;-60.00
45228;761;29/12/2022;15:35:43;Saque;-245.00
39883;250;20/10/2022;15:24:57;Saque;-130.00
7594;762;29/10/2022;16:48:29;Saque;-185.00
41488;762;29/12/2022;23:59:53;Saque;-135.00
41840;762;29/12/2022;23:59:56;Saque;-50.00
50926;762;29/12/2022;23:59:59;Saque;-955.00
37262;251;02/10/2016;08:05:21;Saque;-535.00
25872;507;12/01/2020;05:45:07;Saque;-80.00
56612;507;26/03/2020;21:21:51;Saque;-190.00
45794;763;29/10/2022;20:02:00;Saque;-90.00
5735;508;29/05/2019;09:59:13;Saque;-375.00
16171;508;29/10/2019;06:02:35;Saque;-360.00
27597;508;21/12/2019;04:18:07;Saque;-620.00
45493;508;04/06/2021;23:27:42;Saque;-110.00
63647;508;29/12/2022;23:59:58;Saque;-4355.00
63825;508;30/12/2022;00:00:01;Saque;-530.00
66235;764;29/12/2022;23:59:59;Saque;-260.00
19947;253;28/12/2022;15:38:49;Saque;-105.00
50770;253;30/12/2022;00:00:00;Saque;-370.00
10979;509;07/06/2012;08:28:33;Saque;-185.00
34050;509;04/03/2014;21:00:40;Saque;-265.00
35610;509;06/03/2014;08:27:56;Saque;-130.00
68206;509;09/02/2016;10:26:44;Saque;-165.00
69577;509;01/03/2016;23:34:24;Saque;-120.00
68096;765;29/12/2022;00:00:00;Saque;-185.00
34470;254;24/05/2013;05:49:22;Saque;-550.00
41578;254;14/06/2013;00:15:22;Saque;-75.00
47626;254;14/08/2013;18:00:57;Saque;-100.00
49278;254;29/08/2013;15:08:30;Saque;-40.00
57189;254;05/12/2013;08:46:34;Saque;-765.00
33207;510;27/04/2013;10:49:04;Saque;-2005.00
59069;510;29/12/2022;00:00:00;Saque;-135.00
33969;766;28/12/2022;04:13:31;Saque;-145.00
44937;255;30/12/2022;00:00:00;Saque;-230.00
58987;255;30/12/2022;00:00:00;Saque;-145.00
48585;511;21/09/2019;19:08:21;Saque;-200.00
59832;511;06/10/2021;16:43:42;Saque;-270.00
15118;767;11/06/2020;22:02:20;Saque;-375.00
17704;767;10/07/2020;16:20:28;Saque;-260.00
69465;767;18/12/2022;14:22:44;Saque;-100.00
64002;261;28/12/2022;22:58:24;Pix Saque;-40.00
48569;264;01/12/2022;00:16:07;Pix Saque;-140.00
42486;784;29/12/2022;23:59:59;Pix Saque;-95.00
6409;275;10/03/2022;11:29:58;Pix Saque;-645.00
32562;531;08/11/2021;16:54:49;Pix Saque;-50.00
49760;276;24/12/2022;21:42:49;Pix Saque;-135.00
47996;532;28/12/2022;15:30:01;Pix Saque;-385.00
35507;792;29/12/2022;00:00:00;Pix Saque;-115.00
10504;25;17/11/2022;05:00:15;Pix Saque;-90.00
26892;292;30/11/2020;16:04:49;Pix Saque;-295.00
59119;548;29/12/2022;00:00:00;Pix Saque;-360.00
14961;38;14/07/2022;17:17:28;Pix Saque;-360.00
53514;550;30/12/2022;00:00:01;Pix Saque;-115.00
41728;807;30/12/2022;00:00:01;Pix Saque;-250.00
68651;553;29/12/2022;18:03:47;Pix Saque;-345.00
56229;810;14/12/2022;10:11:56;Pix Saque;-795.00
69798;45;07/06/2021;03:04:32;Pix Saque;-145.00
7191;48;31/01/2021;17:05:51;Pix Saque;-75.00
7219;51;30/10/2022;14:29:15;Pix Saque;-225.00
66024;310;29/12/2022;00:00:00;Pix Saque;-370.00
49121;57;24/11/2022;15:04:30;Pix Saque;-155.00
30080;571;20/11/2021;05:54:35;Pix Saque;-225.00
9220;572;16/11/2022;21:59:21;Pix Saque;-205.00
47313;332;29/12/2022;08:20:10;Pix Saque;-110.00
14510;597;26/11/2020;10:41:15;Pix Saque;-65.00
3185;343;28/09/2021;16:48:27;Pix Saque;-25.00
1996;344;18/06/2022;00:13:29;Pix Saque;-165.00
19650;600;30/01/2022;07:59:53;Pix Saque;-75.00
66187;859;30/12/2022;00:00:00;Pix Saque;-35.00
34428;604;29/12/2022;23:59:59;Pix Saque;-75.00
68814;96;29/12/2022;00:00:00;Pix Saque;-205.00
49737;352;29/12/2022;00:00:00;Pix Saque;-665.00
60007;870;08/08/2022;22:25:38;Pix Saque;-995.00
57374;361;20/07/2022;01:55:11;Pix Saque;-760.00
11387;363;31/05/2022;00:46:45;Pix Saque;-80.00
45471;363;29/12/2022;23:59:53;Pix Saque;-85.00
61977;369;30/12/2022;00:00:01;Pix Saque;-335.00
55524;881;27/12/2022;22:40:47;Pix Saque;-60.00
13014;627;09/01/2022;12:23:51;Pix Saque;-85.00
55046;120;29/12/2022;23:59:59;Pix Saque;-170.00
34737;890;30/01/2022;13:24:31;Pix Saque;-375.00
42845;128;10/11/2021;13:34:17;Pix Saque;-190.00
47216;384;29/12/2022;23:59:57;Pix Saque;-580.00
45637;645;29/12/2022;23:50:37;Pix Saque;-70.00
7817;393;04/12/2022;03:05:44;Pix Saque;-435.00
63345;396;30/12/2022;00:00:01;Pix Saque;-85.00
57747;652;16/03/2022;01:35:03;Pix Saque;-80.00
12102;908;30/05/2021;14:50:42;Pix Saque;-95.00
8595;398;29/12/2022;23:40:14;Pix Saque;-80.00
62811;654;29/12/2022;23:42:40;Pix Saque;-135.00
66485;654;29/12/2022;23:59:25;Pix Saque;-230.00
16087;401;15/03/2021;22:24:04;Pix Saque;-70.00
55483;148;17/06/2021;12:12:37;Pix Saque;-765.00
29593;150;29/12/2022;23:59:51;Pix Saque;-150.00
31473;163;29/12/2022;23:59:59;Pix Saque;-115.00
52528;163;29/12/2022;23:59:59;Pix Saque;-570.00
45879;675;30/12/2022;00:00:00;Pix Saque;-75.00
64871;931;30/12/2022;00:00:01;Pix Saque;-410.00
37026;681;29/12/2022;23:11:16;Pix Saque;-1125.00
56043;682;30/12/2022;00:00:00;Pix Saque;-190.00
64585;428;29/12/2022;00:00:00;Pix Saque;-2065.00
23020;686;29/12/2022;23:57:09;Pix Saque;-80.00
64980;689;29/12/2022;17:46:02;Pix Saque;-280.00
71803;946;26/12/2022;20:25:06;Pix Saque;-125.00
47350;693;29/12/2022;00:11:28;Pix Saque;-235.00
60538;694;29/12/2022;00:00:00;Pix Saque;-265.00
69615;440;29/12/2022;00:00:00;Pix Saque;-275.00
43527;957;30/12/2022;00:00:00;Pix Saque;-185.00
24223;449;15/12/2022;06:49:59;Pix Saque;-255.00
16865;709;11/05/2021;19:49:59;Pix Saque;-80.00
20235;710;12/04/2021;17:31:28;Pix Saque;-75.00
35379;966;28/02/2021;02:27:16;Pix Saque;-135.00
2625;711;05/01/2023;04:57:58;Pix Saque;-620.00
11501;969;29/01/2021;01:55:18;Pix Saque;-480.00
30274;970;27/09/2021;11:48:27;Pix Saque;-70.00
52639;468;29/12/2022;18:31:52;Pix Saque;-140.00
65042;468;29/12/2022;23:57:36;Pix Saque;-570.00
26891;727;11/03/2021;01:42:01;Pix Saque;-75.00
39682;984;29/12/2022;23:59:45;Pix Saque;-2380.00
12543;219;15/06/2022;16:44:26;Pix Saque;-60.00
59526;479;30/12/2022;00:00:00;Pix Saque;-625.00
62452;224;08/07/2022;16:34:58;Pix Saque;-360.00
52064;480;11/11/2021;04:19:20;Pix Saque;-125.00
53905;995;30/12/2022;00:00:01;Pix Saque;-185.00
53949;228;29/12/2022;23:59:59;Pix Saque;-310.00
43861;234;29/12/2022;09:52:43;Pix Saque;-60.00
7068;495;06/07/2021;22:02:33;Pix Saque;-180.00
36249;502;28/12/2022;17:07:21;Pix Saque;-60.00
64952;248;04/07/2022;15:35:59;Pix Saque;-390.00
70732;762;29/12/2022;00:00:00;Pix Saque;-130.00
3190;256;06/06/2020;02:06:41;Compra Débito;-31.12
4466;256;06/06/2020;04:16:53;Compra Débito;-33.74
8455;256;06/06/2020;11:27:06;Compra Débito;-7.52
17518;256;22/06/2021;11:59:19;Compra Débito;-48.67
33871;256;19/08/2021;04:29:59;Compra Débito;-16.16
34261;256;20/08/2021;06:33:11;Compra Débito;-121.00
37411;256;06/09/2021;09:51:32;Compra Débito;-30.25
43320;256;05/10/2021;17:46:48;Compra Débito;-42.73
60579;256;15/02/2022;05:24:19;Compra Débito;-12.09
63362;256;16/02/2022;13:45:58;Compra Débito;-14.88
65466;256;23/02/2022;21:07:06;Compra Débito;-15.46
66312;256;30/10/2022;06:07:03;Compra Débito;-49.85
5637;512;22/06/2020;22:16:00;Compra Débito;-12.23
5670;512;25/06/2020;18:01:20;Compra Débito;-6.22
9909;512;28/08/2020;13:20:09;Compra Débito;-61.78
13775;512;30/08/2020;11:33:20;Compra Débito;-29.56
19640;512;08/09/2020;02:05:01;Compra Débito;-46.83
24918;512;14/09/2020;01:46:10;Compra Débito;-132.81
24923;512;19/09/2020;16:36:14;Compra Débito;-23.66
31256;512;02/04/2021;09:49:32;Compra Débito;-14.54
42592;512;30/04/2021;17:20:23;Compra Débito;-28.10
49831;512;06/08/2021;18:33:13;Compra Débito;-26.47
49860;512;25/08/2021;23:28:12;Compra Débito;-48.14
57017;512;01/09/2021;00:23:41;Compra Débito;-61.30
61093;512;03/01/2022;20:37:46;Compra Débito;-28.53
1278;768;17/05/2019;12:07:33;Compra Débito;-28.46
6649;768;21/05/2019;22:23:16;Compra Débito;-32.01
9488;768;22/05/2019;03:49:37;Compra Débito;-21.23
11269;768;22/05/2019;05:29:39;Compra Débito;-17.38
11528;768;24/05/2019;11:01:34;Compra Débito;-7.78
13324;768;24/05/2019;23:24:18;Compra Débito;-8.62
17356;768;02/06/2019;19:56:16;Compra Débito;-88.65
24229;768;15/02/2020;15:34:55;Compra Débito;-90.25
24502;768;15/02/2020;16:14:48;Compra Débito;-14.19
25986;768;21/03/2020;21:34:07;Compra Débito;-49.79
26765;768;31/12/2020;18:42:34;Compra Débito;-140.49
32620;768;14/11/2022;00:30:57;Compra Débito;-185.00
34096;768;16/11/2022;18:12:45;Compra Débito;-68.37
36437;768;17/11/2022;01:32:46;Compra Débito;-60.07
47613;768;04/12/2022;23:31:08;Compra Débito;-39.75
53282;768;12/12/2022;13:24:30;Compra Débito;-68.23
6511;1;09/09/2017;11:56:07;Compra Débito;-30.31
7849;1;09/09/2017;12:32:00;Compra Débito;-17.47
8692;1;11/09/2017;11:51:30;Compra Débito;-13.84
10162;1;19/09/2017;21:21:25;Compra Débito;-52.26
10606;1;21/09/2017;16:30:44;Compra Débito;-73.12
13148;1;02/10/2017;23:31:11;Compra Débito;-30.05
14875;1;03/10/2017;22:02:50;Compra Débito;-12.98
21763;1;09/10/2017;10:59:50;Compra Débito;-80.56
22700;1;09/10/2017;11:01:10;Compra Débito;-69.32
23241;1;24/10/2017;19:42:12;Compra Débito;-35.35
29657;1;06/01/2018;18:46:13;Compra Débito;-66.17
30455;1;12/02/2018;00:40:40;Compra Débito;-9.52
30684;1;15/02/2018;22:11:51;Compra Débito;-25.28
30884;1;16/02/2018;01:25:01;Compra Débito;-34.40
31863;1;19/02/2018;16:18:40;Compra Débito;-8.15
34753;1;24/02/2018;05:18:45;Compra Débito;-23.48
35779;1;24/02/2018;05:29:33;Compra Débito;-378.82
35944;1;24/02/2018;11:06:29;Compra Débito;-18.15
37498;1;24/02/2018;13:41:49;Compra Débito;-113.01
38171;1;15/04/2018;15:15:51;Compra Débito;-5.51
38179;1;19/04/2018;07:59:47;Compra Débito;-12.98
38939;1;19/04/2018;08:42:38;Compra Débito;-23.34
39325;1;24/04/2018;18:49:28;Compra Débito;-18.51
39336;1;25/04/2018;00:43:42;Compra Débito;-29.94
45768;1;11/05/2018;03:25:59;Compra Débito;-51.84
48503;1;25/02/2019;13:55:42;Compra Débito;-78.47
49531;1;05/03/2019;00:13:53;Compra Débito;-360.26
50615;1;16/03/2019;17:01:05;Compra Débito;-106.26
52503;1;15/04/2019;08:32:01;Compra Débito;-52.98
54891;1;01/05/2019;05:00:51;Compra Débito;-48.66
60165;1;28/07/2019;15:54:43;Compra Débito;-51.82
60623;1;30/07/2019;18:40:39;Compra Débito;-58.37
2314;257;28/05/2021;10:02:24;Compra Débito;-43.19
2703;257;28/06/2021;23:40:55;Compra Débito;-246.12
4168;257;29/06/2021;14:11:57;Compra Débito;-65.81
6408;257;29/06/2021;17:16:28;Compra Débito;-20.80
9213;257;02/07/2021;17:24:41;Compra Débito;-191.59
10053;257;06/07/2021;11:29:06;Compra Débito;-28.96
11748;257;17/07/2021;16:10:10;Compra Débito;-46.36
11899;257;17/07/2021;16:20:01;Compra Débito;-11.79
11925;257;25/07/2021;14:50:47;Compra Débito;-18.00
17147;257;22/12/2022;06:42:53;Compra Débito;-40.62
17351;257;22/12/2022;09:01:50;Compra Débito;-26.93
23946;257;25/12/2022;16:38:20;Compra Débito;-12.59
25531;257;26/12/2022;04:06:52;Compra Débito;-10.02
27428;257;26/12/2022;04:42:44;Compra Débito;-4.02
33352;257;29/12/2022;18:41:31;Compra Débito;-79.95
39475;257;29/12/2022;23:58:56;Compra Débito;-11.32
41960;257;29/12/2022;23:59:57;Compra Débito;-19.32
55504;257;30/12/2022;00:00:01;Compra Débito;-116.89
55667;257;30/12/2022;00:00:00;Compra Débito;-48.59
17245;513;24/09/2022;21:22:49;Compra Débito;-18.08
21208;513;12/12/2022;04:42:39;Compra Débito;-61.66
23405;513;14/12/2022;11:16:59;Compra Débito;-30.42
27505;513;26/12/2022;09:42:30;Compra Débito;-11.00
35310;513;29/12/2022;23:25:35;Compra Débito;-33.32
41767;513;30/12/2022;00:00:01;Compra Débito;-67.12
45163;513;30/12/2022;00:00:00;Compra Débito;-49.49
45653;513;30/12/2022;00:00:00;Compra Débito;-5.49
54799;513;30/12/2022;00:00:01;Compra Débito;-306.78
59512;513;30/12/2022;00:00:01;Compra Débito;-18.90
65100;513;30/12/2022;00:00:01;Compra Débito;-87.42
65304;513;30/12/2022;00:00:01;Compra Débito;-56.20
4009;769;07/09/2017;19:16:41;Compra Débito;-35.21
5854;769;20/09/2017;15:00:46;Compra Débito;-91.98
9742;769;23/01/2018;18:02:06;Compra Débito;-112.84
11064;769;18/07/2018;16:58:38;Compra Débito;-29.41
18077;769;21/07/2018;20:59:45;Compra Débito;-87.48
19452;769;09/10/2018;12:38:55;Compra Débito;-141.03
19622;769;28/11/2018;03:01:41;Compra Débito;-74.83
27448;769;15/01/2019;12:02:07;Compra Débito;-28.73
29218;769;01/02/2019;23:14:17;Compra Débito;-102.66
29555;769;02/02/2019;01:52:52;Compra Débito;-31.10
29705;769;02/02/2019;17:38:58;Compra Débito;-52.40
30248;769;17/04/2019;21:11:14;Compra Débito;-48.49
37487;769;09/05/2019;06:41:13;Compra Débito;-33.55
38414;769;09/05/2019;11:19:49;Compra Débito;-81.33
38499;769;09/05/2019;11:26:50;Compra Débito;-92.27
38846;769;10/06/2019;19:21:09;Compra Débito;-80.73
39837;769;11/06/2019;11:25:11;Compra Débito;-7.24
42854;769;11/06/2019;11:42:33;Compra Débito;-34.40
43883;769;11/06/2019;12:02:22;Compra Débito;-9.48
45088;769;27/11/2019;12:03:05;Compra Débito;-49.18
48591;769;30/11/2019;11:16:41;Compra Débito;-83.60
51309;769;30/11/2019;11:26:08;Compra Débito;-84.54
51785;769;07/12/2019;07:39:17;Compra Débito;-51.93
52123;769;07/12/2019;14:13:23;Compra Débito;-15.11
53627;769;07/12/2019;21:49:26;Compra Débito;-28.78
59549;769;27/01/2020;02:04:00;Compra Débito;-81.47
61641;769;27/01/2020;19:26:33;Compra Débito;-107.57
66117;769;19/02/2020;13:33:47;Compra Débito;-79.72
67415;769;23/02/2020;05:55:21;Compra Débito;-33.16
68223;769;25/02/2020;11:39:45;Compra Débito;-105.32
69056;769;28/08/2022;19:29:09;Compra Débito;-49.21
2473;2;05/10/2020;21:47:17;Compra Débito;-10.85
7727;2;26/01/2021;17:04:51;Compra Débito;-55.91
11535;2;30/01/2021;23:16:32;Compra Débito;-8.37
16354;2;31/01/2021;14:26:36;Compra Débito;-52.48
20711;2;04/03/2021;16:55:10;Compra Débito;-8.49
25170;2;11/11/2021;18:21:37;Compra Débito;-10.40
33017;2;08/08/2022;00:09:25;Compra Débito;-53.17
37960;2;18/10/2022;14:28:57;Compra Débito;-58.18
43113;2;27/12/2022;14:17:53;Compra Débito;-38.35
47265;2;30/12/2022;00:00:00;Compra Débito;-45.41
48053;2;30/12/2022;00:00:01;Compra Débito;-73.41
49114;2;30/12/2022;00:00:01;Compra Débito;-30.49
49175;2;30/12/2022;00:00:01;Compra Débito;-37.89
57498;2;30/12/2022;00:00:00;Compra Débito;-63.16
66027;2;30/12/2022;00:00:01;Compra Débito;-49.44
69546;2;30/12/2022;00:00:01;Compra Débito;-52.21
71797;2;30/12/2022;00:00:00;Compra Débito;-49.03
8262;258;03/09/2011;09:34:27;Compra Débito;-50.08
12133;258;27/12/2011;19:29:44;Compra Débito;-22.00
12644;258;06/12/2012;00:05:31;Compra Débito;-11.25
14747;258;07/12/2012;05:53:18;Compra Débito;-10.93
14892;258;07/12/2012;07:41:59;Compra Débito;-24.82
16892;258;07/12/2012;09:46:43;Compra Débito;-7.37
27123;258;07/01/2013;09:04:26;Compra Débito;-57.40
27957;258;08/01/2013;02:19:51;Compra Débito;-29.44
36879;258;07/09/2014;18:40:19;Compra Débito;-11.00
37050;258;07/09/2014;19:22:04;Compra Débito;-92.01
38585;258;14/10/2014;14:44:54;Compra Débito;-53.37
38634;258;23/10/2014;06:50:45;Compra Débito;-668.40
38898;258;08/12/2015;16:51:36;Compra Débito;-30.14
41132;258;12/12/2015;22:37:40;Compra Débito;-120.32
42561;258;12/12/2015;22:37:50;Compra Débito;-23.46
44281;258;19/12/2015;02:10:54;Compra Débito;-9.00
48279;258;06/01/2016;07:20:50;Compra Débito;-38.68
51788;258;24/03/2016;11:37:53;Compra Débito;-8.80
52925;258;05/04/2016;20:09:50;Compra Débito;-75.24
55661;258;01/10/2021;11:08:34;Compra Débito;-49.81
58521;258;09/03/2022;02:42:23;Compra Débito;-11.37
2047;514;04/06/2022;22:10:58;Compra Débito;-17.64
4386;514;09/07/2022;06:19:50;Compra Débito;-242.12
5253;514;09/07/2022;13:06:06;Compra Débito;-37.05
7619;514;15/09/2022;03:24:05;Compra Débito;-23.17
14499;514;29/12/2022;23:21:03;Compra Débito;-20.33
23080;514;29/12/2022;00:00:00;Compra Débito;-11.36
28094;514;29/12/2022;23:59:59;Compra Débito;-20.25
30894;514;29/12/2022;23:59:59;Compra Débito;-13.61
35401;514;29/12/2022;23:59:59;Compra Débito;-81.13
42683;514;29/12/2022;00:00:00;Compra Débito;-11.55
61076;514;29/12/2022;23:59:59;Compra Débito;-79.77
66779;514;29/12/2022;23:59:59;Compra Débito;-17.05
69022;514;29/12/2022;00:00:00;Compra Débito;-11.78
3997;770;14/10/2022;11:45:39;Compra Débito;-33.14
10110;770;28/12/2022;10:19:26;Compra Débito;-54.07
11734;770;29/12/2022;00:26:43;Compra Débito;-298.14
16963;770;29/12/2022;23:13:08;Compra Débito;-33.01
18303;770;29/12/2022;23:46:40;Compra Débito;-7.39
19155;770;29/12/2022;23:55:23;Compra Débito;-53.84
20560;770;29/12/2022;23:58:21;Compra Débito;-37.57
24699;770;29/12/2022;23:59:46;Compra Débito;-30.50
27612;770;29/12/2022;23:59:59;Compra Débito;-25.63
28824;770;29/12/2022;23:59:59;Compra Débito;-17.84
29996;770;29/12/2022;00:00:00;Compra Débito;-19.05
34330;770;29/12/2022;23:59:59;Compra Débito;-21.18
37509;770;29/12/2022;23:59:59;Compra Débito;-61.13
48324;770;29/12/2022;23:59:59;Compra Débito;-84.46
50001;770;29/12/2022;00:00:00;Compra Débito;-25.13
54009;770;29/12/2022;00:00:00;Compra Débito;-117.12
57572;770;29/12/2022;00:00:00;Compra Débito;-115.70
57846;770;29/12/2022;23:59:59;Compra Débito;-43.03
58904;770;29/12/2022;00:00:00;Compra Débito;-36.46
60863;770;29/12/2022;00:00:00;Compra Débito;-193.91
64018;770;29/12/2022;23:59:59;Compra Débito;-39.83
1606;3;26/01/2013;13:41:08;Compra Débito;-41.11
